"","x1","x2"
"492",1525,0.00201273976285207
"493",1524,0.00202343739700965
"494",1523,0.00203401542799434
"495",1522,0.0020444711968329
"496",1521,0.00205480206247085
"497",1520,0.00206500540291861
"498",1519,0.0020738449400508
"499",1518,0.00208258318200633
"500",1517,0.0020912183820824
"501",1516,0.00209974880730151
"502",1515,0.00210817273901936
"503",1514,0.00211270593496924
"504",1513,0.00211719832711016
"505",1512,0.0021216496029442
"506",1511,0.00212605945301433
"507",1510,0.00213042757094806
"508",1509,0.00213267809668947
"509",1508,0.00213491925979135
"510",1507,0.00213715102575345
"511",1506,0.00213937336019444
"512",1505,0.00214158622885284
"513",1504,0.00214031386296844
"514",1503,0.00213903740059736
"515",1502,0.0021377568616204
"516",1501,0.00213647226596026
"517",1500,0.0021351836335807
"518",1499,0.00213295028233806
"519",1498,0.0021307075619209
"520",1497,0.0021284555068086
"521",1496,0.00212619415159795
"522",1495,0.00212392353100226
"523",1494,0.00212392353100226
"524",1493,0.00212392353100226
"525",1492,0.00212392353100226
"526",1491,0.00212392353100226
"527",1490,0.00212392353100226
"528",1489,0.00212636673963378
"529",1488,0.00212879969058991
"530",1487,0.00213122231598862
"531",1486,0.0021336345481432
"532",1485,0.0021360363195665
"533",1484,0.00213920654434489
"534",1483,0.00214235132768606
"535",1482,0.00214547053370404
"536",1481,0.00214856402783423
"537",1480,0.0021516316768462
"538",1479,0.00215503737308187
"539",1478,0.0021584206817697
"540",1477,0.00216178143757914
"541",1476,0.00216511947599428
"542",1475,0.00216843463333033
"543",1474,0.00217137798124521
"544",1473,0.00217429474652699
"545",1472,0.00217718480357366
"546",1471,0.00218004802819967
"547",1470,0.00218288429764769
"548",1469,0.00218407658258255
"549",1468,0.00218526441406115
"550",1467,0.00218644777302454
"551",1466,0.00218762664046833
"552",1465,0.00218880099744345
"553",1464,0.00218762664046833
"554",1463,0.00218644777302454
"555",1462,0.00218526441406115
"556",1461,0.00218407658258255
"557",1460,0.00218288429764769
"558",1459,0.00218307324484095
"559",1458,0.00218325970285477
"560",1457,0.00218344366980129
"561",1456,0.00218362514381708
"562",1455,0.00218380412306319
"563",1454,0.0021868098961157
"564",1453,0.00218979271218269
"565",1452,0.00219275246608909
"566",1451,0.00219568905337362
"567",1450,0.00219860237029496
"568",1449,0.00219956828691744
"569",1448,0.00220053160269449
"570",1447,0.00220149231383781
"571",1446,0.00220245041656821
"572",1445,0.00220340590711559
"573",1444,0.00219860237029496
"574",1443,0.00219373390772426
"575",1442,0.00218880099744345
"576",1441,0.00218380412306319
"577",1440,0.00217874377368594
"578",1439,0.00217670197152713
"579",1438,0.0021746501243203
"580",1437,0.00217258826408997
"581",1436,0.00217051642299552
"582",1435,0.00216843463333033
"583",1434,0.00217550056030867
"584",1433,0.00218243722125151
"585",1432,0.00218924326525438
"586",1431,0.00219591736729892
"587",1430,0.00220245822871925
"588",1429,0.00221205263218879
"589",1428,0.00222138482221369
"590",1427,0.00223045087265382
"591",1426,0.00223924695224195
"592",1425,0.00224776932734975
"593",1424,0.00225403219659042
"594",1423,0.00226010840822591
"595",1422,0.00226599642872997
"596",1421,0.00227169477538757
"597",1420,0.00227720201695631
"598",1419,0.00228363567649544
"599",1418,0.00228983229882754
"600",1417,0.00229578965328688
"601",1416,0.00230150558586208
"602",1415,0.00230697802053561
"603",1414,0.00231231969965173
"604",1413,0.00231735007509012
"605",1412,0.00232206721075349
"606",1411,0.00232646930392204
"607",1410,0.00233055468644096
"608",1409,0.0023347932526266
"609",1408,0.00233871670760166
"610",1407,0.00234232321153754
"611",1406,0.00234561105711176
"612",1405,0.00234857867087954
"613",1404,0.00235054255975903
"614",1403,0.00235230111546434
"615",1402,0.00235385387482189
"616",1401,0.00235520042866906
"617",1400,0.00235634042203384
"618",1399,0.00235659310887399
"619",1398,0.0023568328624632
